Создан как новый массив данных;Образец 009 полученный BalashovM Дата пятница, апреля 21 2023
cm-1;A
2794,00;0,0343
2793,00;0,0343
2792,00;0,0343
2791,00;0,0343
2790,00;0,0343
2789,00;0,0343
2788,00;0,0343
2787,00;0,0343
2786,00;0,0344
2785,00;0,0344
2784,00;0,0344
2783,00;0,0343
2782,00;0,0343
2781,00;0,0343
2780,00;0,0343
2779,00;0,0343
2778,00;0,0344
2777,00;0,0344
2776,00;0,0344
2775,00;0,0344
2774,00;0,0344
2773,00;0,0345
2772,00;0,0345
2771,00;0,0345
2770,00;0,0345
2769,00;0,0345
2768,00;0,0345
2767,00;0,0345
2766,00;0,0345
2765,00;0,0345
2764,00;0,0345
2763,00;0,0345
2762,00;0,0345
2761,00;0,0345
2760,00;0,0346
2759,00;0,0346
2758,00;0,0346
2757,00;0,0346
2756,00;0,0346
2755,00;0,0346
2754,00;0,0346
2753,00;0,0346
2752,00;0,0346
2751,00;0,0346
2750,00;0,0346
2749,00;0,0346
2748,00;0,0346
2747,00;0,0346
2746,00;0,0347
2745,00;0,0347
2744,00;0,0347
2743,00;0,0347
2742,00;0,0347
2741,00;0,0348
2740,00;0,0349
2739,00;0,0349
2738,00;0,0349
2737,00;0,0349
2736,00;0,0349
2735,00;0,0348
2734,00;0,0348
2733,00;0,0348
2732,00;0,0348
2731,00;0,0349
2730,00;0,0349
2729,00;0,0348
2728,00;0,0348
2727,00;0,0348
2726,00;0,0348
2725,00;0,0348
2724,00;0,0349
2723,00;0,0349
2722,00;0,0349
2721,00;0,0349
2720,00;0,0349
2719,00;0,0349
2718,00;0,0350
2717,00;0,0350
2716,00;0,0350
2715,00;0,0350
2714,00;0,0350
2713,00;0,0350
2712,00;0,0350
2711,00;0,0350
2710,00;0,0350
2709,00;0,0351
2708,00;0,0351
2707,00;0,0351
2706,00;0,0351
2705,00;0,0351
2704,00;0,0351
2703,00;0,0351
2702,00;0,0351
2701,00;0,0352
2700,00;0,0352
2699,00;0,0352
2698,00;0,0352
2697,00;0,0352
2696,00;0,0351
2695,00;0,0351
2694,00;0,0351
2693,00;0,0351
