Создан как новый массив данных;Образец 014 полученный BalashovM Дата пятница, марта 03 2023
cm-1;A
3019,00;0,0590
3018,00;0,0590
3017,00;0,0590
3016,00;0,0589
3015,00;0,0589
3014,00;0,0589
3013,00;0,0589
3012,00;0,0590
3011,00;0,0590
3010,00;0,0591
3009,00;0,0591
3008,00;0,0591
3007,00;0,0591
3006,00;0,0591
3005,00;0,0592
3004,00;0,0592
3003,00;0,0592
3002,00;0,0593
3001,00;0,0593
3000,00;0,0594
2999,00;0,0594
2998,00;0,0593
2997,00;0,0594
2996,00;0,0594
2995,00;0,0594
2994,00;0,0594
2993,00;0,0594
2992,00;0,0594
2991,00;0,0594
2990,00;0,0594
2989,00;0,0595
2988,00;0,0595
2987,00;0,0595
2986,00;0,0595
2985,00;0,0596
2984,00;0,0596
2983,00;0,0597
2982,00;0,0597
2981,00;0,0597
2980,00;0,0597
2979,00;0,0597
2978,00;0,0597
2977,00;0,0597
2976,00;0,0596
2975,00;0,0596
2974,00;0,0595
2973,00;0,0596
2972,00;0,0596
2971,00;0,0596
2970,00;0,0595
2969,00;0,0595
2968,00;0,0594
2967,00;0,0594
2966,00;0,0594
2965,00;0,0593
2964,00;0,0593
2963,00;0,0592
2962,00;0,0592
2961,00;0,0592
2960,00;0,0592
2959,00;0,0592
2958,00;0,0592
2957,00;0,0593
2956,00;0,0593
2955,00;0,0593
2954,00;0,0593
2953,00;0,0592
2952,00;0,0592
2951,00;0,0592
2950,00;0,0591
2949,00;0,0591
2948,00;0,0591
2947,00;0,0591
2946,00;0,0590
2945,00;0,0590
2944,00;0,0590
2943,00;0,0590
2942,00;0,0590
2941,00;0,0590
2940,00;0,0590
2939,00;0,0590
2938,00;0,0590
2937,00;0,0590
2936,00;0,0589
2935,00;0,0589
2934,00;0,0588
2933,00;0,0588
2932,00;0,0588
2931,00;0,0587
2930,00;0,0588
2929,00;0,0588
2928,00;0,0588
2927,00;0,0588
2926,00;0,0588
2925,00;0,0588
2924,00;0,0588
2923,00;0,0589
2922,00;0,0589
2921,00;0,0589
2920,00;0,0589
2919,00;0,0589
2918,00;0,0589
2917,00;0,0589
2916,00;0,0589
2915,00;0,0589
2914,00;0,0590
2913,00;0,0590
2912,00;0,0591
2911,00;0,0591
2910,00;0,0592
2909,00;0,0592
2908,00;0,0593
2907,00;0,0593
2906,00;0,0593
2905,00;0,0593
2904,00;0,0593
2903,00;0,0594
2902,00;0,0594
2901,00;0,0594
2900,00;0,0594
2899,00;0,0594
2898,00;0,0594
2897,00;0,0594
2896,00;0,0594
2895,00;0,0594
2894,00;0,0594
2893,00;0,0595
2892,00;0,0595
2891,00;0,0595
2890,00;0,0595
2889,00;0,0595
2888,00;0,0595
2887,00;0,0595
2886,00;0,0595
2885,00;0,0595
2884,00;0,0595
2883,00;0,0595
2882,00;0,0595
2881,00;0,0595
2880,00;0,0595
