Создан как новый массив данных;Образец 013 полученный BalashovM Дата пятница, марта 03 2023
cm-1;A
2895,00;0,0535
2894,00;0,0536
2893,00;0,0536
2892,00;0,0536
2891,00;0,0537
2890,00;0,0537
2889,00;0,0537
2888,00;0,0537
2887,00;0,0537
2886,00;0,0537
2885,00;0,0537
2884,00;0,0537
2883,00;0,0537
2882,00;0,0537
2881,00;0,0537
2880,00;0,0537
2879,00;0,0537
2878,00;0,0536
2877,00;0,0536
2876,00;0,0536
2875,00;0,0535
2874,00;0,0535
2873,00;0,0535
2872,00;0,0535
2871,00;0,0535
2870,00;0,0535
2869,00;0,0536
2868,00;0,0536
2867,00;0,0536
2866,00;0,0536
2865,00;0,0535
2864,00;0,0535
2863,00;0,0535
2862,00;0,0534
2861,00;0,0533
2860,00;0,0533
2859,00;0,0532
2858,00;0,0531
2857,00;0,0531
2856,00;0,0531
2855,00;0,0531
2854,00;0,0531
2853,00;0,0530
2852,00;0,0530
2851,00;0,0530
2850,00;0,0531
2849,00;0,0531
2848,00;0,0532
2847,00;0,0533
2846,00;0,0533
2845,00;0,0534
2844,00;0,0534
2843,00;0,0535
2842,00;0,0535
2841,00;0,0534
2840,00;0,0534
2839,00;0,0534
2838,00;0,0534
2837,00;0,0535
2836,00;0,0535
2835,00;0,0535
2834,00;0,0535
2833,00;0,0535
2832,00;0,0535
2831,00;0,0535
2830,00;0,0536
2829,00;0,0536
2828,00;0,0536
2827,00;0,0536
2826,00;0,0535
2825,00;0,0535
2824,00;0,0535
2823,00;0,0535
2822,00;0,0534
2821,00;0,0534
2820,00;0,0534
2819,00;0,0535
2818,00;0,0535
2817,00;0,0535
2816,00;0,0534
2815,00;0,0534
2814,00;0,0534
2813,00;0,0534
2812,00;0,0534
2811,00;0,0534
2810,00;0,0534
2809,00;0,0534
2808,00;0,0534
2807,00;0,0534
2806,00;0,0534
2805,00;0,0534
2804,00;0,0534
2803,00;0,0534
2802,00;0,0534
2801,00;0,0534
2800,00;0,0534
2799,00;0,0533
2798,00;0,0533
2797,00;0,0533
2796,00;0,0533
2795,00;0,0533
2794,00;0,0533
2793,00;0,0533
2792,00;0,0533
2791,00;0,0533
2790,00;0,0533
2789,00;0,0533
2788,00;0,0533
2787,00;0,0533
2786,00;0,0533
2785,00;0,0533
2784,00;0,0533
2783,00;0,0533
2782,00;0,0533
2781,00;0,0533
2780,00;0,0533
2779,00;0,0533
2778,00;0,0533
2777,00;0,0533
2776,00;0,0533
2775,00;0,0533
2774,00;0,0533
2773,00;0,0533
2772,00;0,0533
2771,00;0,0533
2770,00;0,0533
2769,00;0,0533
2768,00;0,0532
2767,00;0,0532
2766,00;0,0532
2765,00;0,0532
2764,00;0,0532
2763,00;0,0532
2762,00;0,0532
2761,00;0,0532
2760,00;0,0532
2759,00;0,0532
2758,00;0,0532
2757,00;0,0532
2756,00;0,0532
2755,00;0,0532
2754,00;0,0532
2753,00;0,0532
2752,00;0,0532
2751,00;0,0532
2750,00;0,0532
2749,00;0,0532
2748,00;0,0532
2747,00;0,0532
2746,00;0,0532
2745,00;0,0532
2744,00;0,0532
2743,00;0,0532
2742,00;0,0532
2741,00;0,0532
2740,00;0,0532
2739,00;0,0532
2738,00;0,0532
2737,00;0,0532
2736,00;0,0532
2735,00;0,0532
2734,00;0,0532
2733,00;0,0532
2732,00;0,0532
2731,00;0,0532
2730,00;0,0532
2729,00;0,0532
2728,00;0,0532
2727,00;0,0532
2726,00;0,0532
2725,00;0,0532
2724,00;0,0532
2723,00;0,0532
2722,00;0,0532
2721,00;0,0532
2720,00;0,0532
2719,00;0,0532
2718,00;0,0532
2717,00;0,0532
2716,00;0,0532
2715,00;0,0531
2714,00;0,0531
2713,00;0,0531
2712,00;0,0531
2711,00;0,0531
2710,00;0,0531
2709,00;0,0531
2708,00;0,0531
2707,00;0,0531
2706,00;0,0531
2705,00;0,0531
2704,00;0,0531
2703,00;0,0531
2702,00;0,0531
2701,00;0,0531
2700,00;0,0531
2699,00;0,0531
2698,00;0,0531
2697,00;0,0531
2696,00;0,0531
2695,00;0,0531
2694,00;0,0531
2693,00;0,0531
2692,00;0,0531
2691,00;0,0531
2690,00;0,0531
2689,00;0,0531
2688,00;0,0531
2687,00;0,0531
2686,00;0,0531
2685,00;0,0531
2684,00;0,0531
2683,00;0,0531
2682,00;0,0531
2681,00;0,0531
2680,00;0,0531
2679,00;0,0531
2678,00;0,0530
2677,00;0,0530
2676,00;0,0530
2675,00;0,0530
2674,00;0,0531
2673,00;0,0531
2672,00;0,0531
2671,00;0,0531
2670,00;0,0531
2669,00;0,0531
2668,00;0,0531
2667,00;0,0531
2666,00;0,0532
2665,00;0,0532
2664,00;0,0532
2663,00;0,0532
2662,00;0,0532
2661,00;0,0532
2660,00;0,0532
2659,00;0,0533
2658,00;0,0533
2657,00;0,0533
2656,00;0,0533
2655,00;0,0533
2654,00;0,0533
2653,00;0,0533
2652,00;0,0533
2651,00;0,0533
2650,00;0,0532
2649,00;0,0532
2648,00;0,0531
2647,00;0,0531
2646,00;0,0531
2645,00;0,0531
2644,00;0,0531
2643,00;0,0530
2642,00;0,0530
2641,00;0,0530
2640,00;0,0529
2639,00;0,0529
2638,00;0,0529
2637,00;0,0529
2636,00;0,0529
2635,00;0,0529
2634,00;0,0528
2633,00;0,0528
2632,00;0,0528
2631,00;0,0528
2630,00;0,0528
2629,00;0,0528
2628,00;0,0528
2627,00;0,0528
2626,00;0,0527
2625,00;0,0527
