Создан как новый массив данных;Образец 008 полученный BalashovM Дата пятница, марта 03 2023
cm-1;A
2954,00;0,0158
2953,00;0,0158
2952,00;0,0158
2951,00;0,0157
2950,00;0,0157
2949,00;0,0157
2948,00;0,0157
2947,00;0,0156
2946,00;0,0156
2945,00;0,0156
2944,00;0,0155
2943,00;0,0155
2942,00;0,0154
2941,00;0,0154
2940,00;0,0153
2939,00;0,0153
2938,00;0,0152
2937,00;0,0151
2936,00;0,0150
2935,00;0,0149
2934,00;0,0148
2933,00;0,0147
2932,00;0,0146
2931,00;0,0145
2930,00;0,0144
2929,00;0,0144
2928,00;0,0143
2927,00;0,0143
2926,00;0,0142
2925,00;0,0142
2924,00;0,0141
2923,00;0,0141
2922,00;0,0141
2921,00;0,0142
2920,00;0,0142
2919,00;0,0143
2918,00;0,0143
2917,00;0,0143
2916,00;0,0144
2915,00;0,0144
2914,00;0,0145
2913,00;0,0146
2912,00;0,0146
2911,00;0,0147
2910,00;0,0147
2909,00;0,0148
2908,00;0,0148
2907,00;0,0149
2906,00;0,0149
2905,00;0,0149
2904,00;0,0150
2903,00;0,0150
2902,00;0,0150
2901,00;0,0150
2900,00;0,0150
2899,00;0,0150
2898,00;0,0150
2897,00;0,0150
2896,00;0,0150
2895,00;0,0150
2894,00;0,0150
2893,00;0,0150
2892,00;0,0150
2891,00;0,0151
2890,00;0,0151
2889,00;0,0151
2888,00;0,0151
2887,00;0,0151
2886,00;0,0151
2885,00;0,0150
2884,00;0,0150
2883,00;0,0150
2882,00;0,0149
2881,00;0,0149
2880,00;0,0149
2879,00;0,0149
2878,00;0,0149
2877,00;0,0149
2876,00;0,0148
2875,00;0,0148
2874,00;0,0147
2873,00;0,0147
2872,00;0,0147
2871,00;0,0147
2870,00;0,0147
2869,00;0,0147
2868,00;0,0146
2867,00;0,0146
2866,00;0,0145
2865,00;0,0145
2864,00;0,0145
2863,00;0,0144
2862,00;0,0144
2861,00;0,0143
2860,00;0,0142
2859,00;0,0141
2858,00;0,0141
2857,00;0,0140
2856,00;0,0139
2855,00;0,0139
2854,00;0,0139
2853,00;0,0138
2852,00;0,0138
2851,00;0,0138
2850,00;0,0139
2849,00;0,0140
2848,00;0,0141
2847,00;0,0142
2846,00;0,0143
2845,00;0,0143
2844,00;0,0144
2843,00;0,0144
2842,00;0,0145
2841,00;0,0145
2840,00;0,0146
2839,00;0,0146
2838,00;0,0146
2837,00;0,0146
2836,00;0,0145
2835,00;0,0146
2834,00;0,0146
2833,00;0,0146
2832,00;0,0146
2831,00;0,0146
2830,00;0,0146
2829,00;0,0146
2828,00;0,0146
2827,00;0,0146
2826,00;0,0146
2825,00;0,0146
2824,00;0,0147
2823,00;0,0147
2822,00;0,0147
2821,00;0,0146
2820,00;0,0146
2819,00;0,0146
2818,00;0,0146
2817,00;0,0146
2816,00;0,0146
2815,00;0,0146
2814,00;0,0145
2813,00;0,0145
2812,00;0,0145
2811,00;0,0145
2810,00;0,0145
2809,00;0,0145
2808,00;0,0145
2807,00;0,0145
2806,00;0,0145
2805,00;0,0145
2804,00;0,0145
2803,00;0,0145
2802,00;0,0145
2801,00;0,0145
2800,00;0,0145
2799,00;0,0144
2798,00;0,0144
2797,00;0,0144
2796,00;0,0144
2795,00;0,0144
2794,00;0,0144
2793,00;0,0144
2792,00;0,0144
2791,00;0,0144
2790,00;0,0144
2789,00;0,0143
2788,00;0,0143
2787,00;0,0143
2786,00;0,0143
2785,00;0,0143
2784,00;0,0143
2783,00;0,0143
2782,00;0,0143
2781,00;0,0143
2780,00;0,0143
2779,00;0,0143
2778,00;0,0143
2777,00;0,0143
2776,00;0,0142
2775,00;0,0142
2774,00;0,0142
2773,00;0,0142
2772,00;0,0142
2771,00;0,0142
2770,00;0,0142
2769,00;0,0142
2768,00;0,0142
2767,00;0,0142
2766,00;0,0142
2765,00;0,0141
2764,00;0,0141
2763,00;0,0141
2762,00;0,0141
2761,00;0,0141
2760,00;0,0141
2759,00;0,0141
2758,00;0,0141
2757,00;0,0141
2756,00;0,0141
2755,00;0,0141
2754,00;0,0141
2753,00;0,0141
2752,00;0,0140
2751,00;0,0140
2750,00;0,0140
2749,00;0,0140
2748,00;0,0140
2747,00;0,0140
2746,00;0,0140
2745,00;0,0140
2744,00;0,0140
2743,00;0,0140
2742,00;0,0140
2741,00;0,0140
2740,00;0,0140
2739,00;0,0139
2738,00;0,0139
2737,00;0,0139
2736,00;0,0139
2735,00;0,0139
2734,00;0,0139
2733,00;0,0139
2732,00;0,0139
2731,00;0,0139
2730,00;0,0139
2729,00;0,0139
2728,00;0,0139
2727,00;0,0139
2726,00;0,0139
2725,00;0,0138
2724,00;0,0138
2723,00;0,0138
2722,00;0,0138
2721,00;0,0138
2720,00;0,0138
2719,00;0,0138
2718,00;0,0138
2717,00;0,0138
2716,00;0,0138
2715,00;0,0138
2714,00;0,0138
2713,00;0,0138
2712,00;0,0138
2711,00;0,0138
2710,00;0,0138
2709,00;0,0137
2708,00;0,0137
2707,00;0,0137
2706,00;0,0137
2705,00;0,0137
2704,00;0,0137
2703,00;0,0137
2702,00;0,0137
2701,00;0,0137
2700,00;0,0137
2699,00;0,0137
2698,00;0,0137
2697,00;0,0137
2696,00;0,0137
2695,00;0,0137
2694,00;0,0136
2693,00;0,0136
2692,00;0,0136
2691,00;0,0136
2690,00;0,0136
2689,00;0,0136
2688,00;0,0136
2687,00;0,0136
2686,00;0,0136
2685,00;0,0136
2684,00;0,0136
2683,00;0,0136
2682,00;0,0137
2681,00;0,0136
2680,00;0,0136
2679,00;0,0136
2678,00;0,0136
2677,00;0,0136
2676,00;0,0136
2675,00;0,0136
2674,00;0,0136
2673,00;0,0136
2672,00;0,0136
2671,00;0,0136
2670,00;0,0136
2669,00;0,0136
2668,00;0,0136
2667,00;0,0136
2666,00;0,0136
2665,00;0,0136
2664,00;0,0137
2663,00;0,0137
2662,00;0,0137
2661,00;0,0137
2660,00;0,0138
2659,00;0,0138
2658,00;0,0137
2657,00;0,0137
2656,00;0,0137
2655,00;0,0138
2654,00;0,0138
2653,00;0,0138
2652,00;0,0138
2651,00;0,0138
2650,00;0,0138
2649,00;0,0138
2648,00;0,0138
2647,00;0,0137
2646,00;0,0137
2645,00;0,0137
2644,00;0,0137
2643,00;0,0138
2642,00;0,0138
2641,00;0,0137
2640,00;0,0137
2639,00;0,0137
2638,00;0,0137
2637,00;0,0137
2636,00;0,0137
2635,00;0,0137
2634,00;0,0137
2633,00;0,0136
2632,00;0,0136
2631,00;0,0136
2630,00;0,0136
2629,00;0,0136
2628,00;0,0136
2627,00;0,0136
2626,00;0,0136
2625,00;0,0136
