Circle #	Center X	Center Y	Center X (µm)	Center Y (µm)	Radius	Radius (µm)	
1389	2235,00	1798,00	1051,76	-434,35	11,00	5,18	
1390	2179,00	1802,00	1025,41	-436,24	8,00	3,76	
1391	2315,00	1804,00	1089,41	-437,18	5,00	2,35	
1392	2465,00	1805,00	1160,00	-437,65	12,00	5,65	
1393	2354,00	1807,00	1107,76	-438,59	5,00	2,35	
1394	2518,00	1810,00	1184,94	-440,00	5,00	2,35	
1395	2084,00	1810,00	980,71	-440,00	9,00	4,24	
1396	2148,00	1811,00	1010,82	-440,47	11,00	5,18	
1397	2219,00	1812,00	1044,24	-440,94	15,00	7,06	
1398	2101,00	1813,00	988,71	-441,41	5,00	2,35	
1399	2502,00	1816,00	1177,41	-442,82	8,00	3,76	
1400	2440,00	1817,00	1148,24	-443,29	6,00	2,82	
1401	2418,00	1817,00	1137,88	-443,29	7,00	3,29	
1402	2283,00	1820,00	1074,35	-444,71	6,00	2,82	
1403	2508,00	1821,00	1180,24	-445,18	8,00	3,76	
1404	2257,00	1822,00	1062,12	-445,65	5,00	2,35	
1405	2124,00	1824,00	999,53	-446,59	5,00	2,35	
1406	2487,00	1828,00	1170,35	-448,47	5,00	2,35	
1407	2222,00	1834,00	1045,65	-451,29	17,00	8,00	
1408	2103,00	1833,00	989,65	-450,82	7,00	3,29	
1409	2292,00	1837,00	1078,59	-452,71	8,00	3,76	
1410	2314,00	1840,00	1088,94	-454,12	6,00	2,82	
1411	2291,00	1841,00	1078,12	-454,59	8,00	3,76	
1412	2265,00	1843,00	1065,88	-455,53	5,00	2,35	
1413	2393,00	1843,00	1126,12	-455,53	5,00	2,35	
1414	2219,00	1849,00	1044,24	-458,35	17,00	8,00	
1415	2287,00	1847,00	1076,24	-457,41	9,00	4,24	
1416	2130,00	1847,00	1002,35	-457,41	8,00	3,76	
1417	2129,00	1850,00	1001,88	-458,82	8,00	3,76	
1418	2321,00	1852,00	1092,24	-459,76	6,00	2,82	
1419	2039,00	1853,00	959,53	-460,24	5,00	2,35	
1420	2148,00	1855,00	1010,82	-461,18	8,00	3,76	
1421	2156,00	1856,00	1014,59	-461,65	8,00	3,76	
1422	2120,00	1860,00	997,65	-463,53	10,00	4,71	
1423	2178,00	1856,00	1024,94	-461,65	7,00	3,29	
1424	2187,00	1860,00	1029,18	-463,53	7,00	3,29	
1425	2373,00	1861,00	1116,71	-464,00	7,00	3,29	
1426	2053,00	1863,00	966,12	-464,94	10,00	4,71	
1427	2433,00	1866,00	1144,94	-466,35	10,00	4,71	
1428	2022,00	1868,00	951,53	-467,29	10,00	4,71	
1429	2082,00	1868,00	979,76	-467,29	11,00	5,18	
1430	2400,00	1868,00	1129,41	-467,29	20,00	9,41	
1431	2336,00	1870,00	1099,29	-468,24	11,00	5,18	
1432	2360,00	1872,00	1110,59	-469,18	10,00	4,71	
1433	2230,00	1871,00	1049,41	-468,71	18,00	8,47	
1434	2007,00	1875,00	944,47	-470,59	5,00	2,35	
1435	2264,00	1876,00	1065,41	-471,06	5,00	2,35	
1436	2005,00	1880,00	943,53	-472,94	5,00	2,35	
1437	2439,00	1883,00	1147,76	-474,35	12,00	5,65	
1438	2385,00	1884,00	1122,35	-474,82	10,00	4,71	
1439	2180,00	1890,00	1025,88	-477,65	5,00	2,35	
1440	2293,00	1891,00	1079,06	-478,12	6,00	2,82	
1441	2061,00	1894,00	969,88	-479,53	7,00	3,29	
1442	2079,00	1899,00	978,35	-481,88	8,00	3,76	
1443	2041,00	1903,00	960,47	-483,76	9,00	4,24	
1444	2226,00	1905,00	1047,53	-484,71	7,00	3,29	
1445	2310,00	1903,00	1087,06	-483,76	11,00	5,18	
1446	2285,00	1904,00	1075,29	-484,24	7,00	3,29	
1447	2081,00	1905,00	979,29	-484,71	9,00	4,24	
1448	2153,00	1906,00	1013,18	-485,18	20,00	9,41	
1449	2252,00	1908,00	1059,76	-486,12	9,00	4,24	
1450	2382,00	1907,00	1120,94	-485,65	7,00	3,29	
1451	2214,00	1908,00	1041,88	-486,12	5,00	2,35	
1452	2282,00	1908,00	1073,88	-486,12	7,00	3,29	
1453	2034,00	1912,00	957,18	-488,00	9,00	4,24	
1454	2384,00	1910,00	1121,88	-487,06	7,00	3,29	
1455	2347,00	1913,00	1104,47	-488,47	5,00	2,35	
1456	2321,00	1912,00	1092,24	-488,00	8,00	3,76	
1457	2003,00	1914,00	942,59	-488,94	13,00	6,12	
1458	2417,00	1915,00	1137,41	-489,41	5,00	2,35	
1459	2436,00	1914,00	1146,35	-488,94	6,00	2,82	
1460	2298,00	1916,00	1081,41	-489,88	9,00	4,24	
1461	2226,00	1918,00	1047,53	-490,82	6,00	2,82	
1462	2423,00	1918,00	1140,24	-490,82	5,00	2,35	
1463	2388,00	1919,00	1123,76	-491,29	6,00	2,82	
1464	2337,00	1920,00	1099,76	-491,76	6,00	2,82	
1465	2068,00	1923,00	973,18	-493,18	14,00	6,59	
1466	2239,00	1925,00	1053,65	-494,12	8,00	3,76	
1467	2122,00	1929,00	998,59	-496,00	11,00	5,18	
1468	2125,00	1932,00	1000,00	-497,41	11,00	5,18	
1469	2332,00	1931,00	1097,41	-496,94	5,00	2,35	
1470	2129,00	1935,00	1001,88	-498,82	11,00	5,18	
1471	2334,00	1936,00	1098,35	-499,29	6,00	2,82	
1472	2065,00	1939,00	971,76	-500,71	11,00	5,18	
1473	2344,00	1939,00	1103,06	-500,71	5,00	2,35	
1474	2328,00	1942,00	1095,53	-502,12	7,00	3,29	
1475	2326,00	1943,00	1094,59	-502,59	7,00	3,29	
1476	2101,00	1945,00	988,71	-503,53	6,00	2,82	
1477	2387,00	1946,00	1123,29	-504,00	6,00	2,82	
1478	2224,00	1946,00	1046,59	-504,00	5,00	2,35	
1479	2216,00	1950,00	1042,82	-505,88	5,00	2,35	
1480	2323,00	1950,00	1093,18	-505,88	6,00	2,82	
1481	2353,00	1963,00	1107,29	-512,00	7,00	3,29	
1482	2298,00	1968,00	1081,41	-514,35	21,00	9,88	
1483	2072,00	1971,00	975,06	-515,76	6,00	2,82	
1484	2172,00	1971,00	1022,12	-515,76	5,00	2,35	
1485	2155,00	1976,00	1014,12	-518,12	5,00	2,35	
1486	2188,00	1980,00	1029,65	-520,00	11,00	5,18	
1487	2032,00	1984,00	956,24	-521,88	27,00	12,71	
1488	1986,00	1990,00	934,59	-524,71	8,00	3,76	
1489	2362,00	1993,00	1111,53	-526,12	10,00	4,71	
1490	2398,00	1994,00	1128,47	-526,59	7,00	3,29	
1491	2112,00	2001,00	993,88	-529,88	25,00	11,76	
1492	2345,00	2000,00	1103,53	-529,41	6,00	2,82	
1493	2412,00	2001,00	1135,06	-529,88	6,00	2,82	
1494	2177,00	2004,00	1024,47	-531,29	6,00	2,82	
1495	2160,00	2011,00	1016,47	-534,59	5,00	2,35	
1496	2418,00	2009,00	1137,88	-533,65	8,00	3,76	
1497	2183,00	2014,00	1027,29	-536,00	6,00	2,82	
1498	2206,00	2015,00	1038,12	-536,47	5,00	2,35	
1499	2059,00	2018,00	968,94	-537,88	15,00	7,06	
1500	2321,00	2020,00	1092,24	-538,82	5,00	2,35	
1501	2181,00	2019,00	1026,35	-538,35	6,00	2,82	
1502	2177,00	2020,00	1024,47	-538,82	6,00	2,82	
1503	2105,00	2023,00	990,59	-540,24	24,00	11,29	
1504	2358,00	2026,00	1109,65	-541,65	5,00	2,35	
1505	2151,00	2023,00	1012,24	-540,24	5,00	2,35	
1506	2310,00	2027,00	1087,06	-542,12	5,00	2,35	
1507	2346,00	2033,00	1104,00	-544,94	5,00	2,35	
1508	2166,00	2034,00	1019,29	-545,41	5,00	2,35	
1509	2356,00	2033,00	1108,71	-544,94	5,00	2,35	
1510	2405,00	2034,00	1131,76	-545,41	7,00	3,29	
1511	2190,00	2037,00	1030,59	-546,82	5,00	2,35	
1512	2375,00	2038,00	1117,65	-547,29	11,00	5,18	
1513	2323,00	2042,00	1093,18	-549,18	5,00	2,35	
1514	2389,00	2040,00	1124,24	-548,24	10,00	4,71	
1515	2160,00	2042,00	1016,47	-549,18	5,00	2,35	
1516	2132,00	2047,00	1003,29	-551,53	6,00	2,82	
1517	2175,00	2048,00	1023,53	-552,00	7,00	3,29	
1518	2329,00	2056,00	1096,00	-555,76	5,00	2,35	
1519	2042,00	2060,00	960,94	-557,65	9,00	4,24	
1520	2340,00	2064,00	1101,18	-559,53	5,00	2,35	
1521	2059,00	2062,00	968,94	-558,59	5,00	2,35	
1522	2367,00	2063,00	1113,88	-559,06	7,00	3,29	
1523	2327,00	2067,00	1095,06	-560,94	6,00	2,82	
1524	2220,00	2071,00	1044,71	-562,82	7,00	3,29	
1525	2198,00	2072,00	1034,35	-563,29	7,00	3,29	
1526	2099,00	2075,00	987,76	-564,71	9,00	4,24	
1527	2039,00	2077,00	959,53	-565,65	11,00	5,18	
1528	2168,00	2082,00	1020,24	-568,00	8,00	3,76	
1529	2253,00	2082,00	1060,24	-568,00	5,00	2,35	
1530	2057,00	2084,00	968,00	-568,94	5,00	2,35	
1531	2125,00	2086,00	1000,00	-569,88	6,00	2,82	
1532	2164,00	2087,00	1018,35	-570,35	8,00	3,76	
1533	2241,00	2087,00	1054,59	-570,35	8,00	3,76	
1534	2142,00	2089,00	1008,00	-571,29	11,00	5,18	
1535	2366,00	2089,00	1113,41	-571,29	5,00	2,35	
1536	2227,00	2094,00	1048,00	-573,65	6,00	2,82	
1537	2080,00	2098,00	978,82	-575,53	8,00	3,76	
1538	2145,00	2103,00	1009,41	-577,88	8,00	3,76	
1539	2181,00	2106,00	1026,35	-579,29	5,00	2,35	
1540	2238,00	2105,00	1053,18	-578,82	5,00	2,35	
1541	2352,00	2106,00	1106,82	-579,29	5,00	2,35	
1542	2067,00	2107,00	972,71	-579,76	10,00	4,71	
1543	2248,00	2109,00	1057,88	-580,71	5,00	2,35	
1544	2040,00	2112,00	960,00	-582,12	6,00	2,82	
1545	2422,00	2117,00	1139,76	-584,47	5,00	2,35	
1546	2131,00	2118,00	1002,82	-584,94	5,00	2,35	
1547	2113,00	2123,00	994,35	-587,29	5,00	2,35	
1548	2111,00	2124,00	993,41	-587,76	5,00	2,35	
1549	2129,00	2124,00	1001,88	-587,76	5,00	2,35	
1550	2231,00	2125,00	1049,88	-588,24	5,00	2,35	
1551	2356,00	2126,00	1108,71	-588,71	5,00	2,35	
1552	2148,00	2126,00	1010,82	-588,71	6,00	2,82	
1553	2297,00	2128,00	1080,94	-589,65	35,00	16,47	
1554	2051,00	2133,00	965,18	-592,00	8,00	3,76	
1555	2394,00	2133,00	1126,59	-592,00	22,00	10,35	
1556	2173,00	2136,00	1022,59	-593,41	6,00	2,82	
1557	2156,00	2139,00	1014,59	-594,82	8,00	3,76	
1558	2087,00	2141,00	982,12	-595,76	8,00	3,76	
1559	2070,00	2144,00	974,12	-597,18	7,00	3,29	
1560	2119,00	2146,00	997,18	-598,12	10,00	4,71	
1561	2127,00	2151,00	1000,94	-600,47	14,00	6,59	
1562	2391,00	2154,00	1125,18	-601,88	26,00	12,24	
1563	2159,00	2161,00	1016,00	-605,18	5,00	2,35	
1564	2080,00	2166,00	978,82	-607,53	7,00	3,29	
1565	2103,00	2163,00	989,65	-606,12	5,00	2,35	
1566	2131,00	2164,00	1002,82	-606,59	10,00	4,71	
1567	2291,00	2167,00	1078,12	-608,00	47,00	22,12	
1568	2094,00	2172,00	985,41	-610,35	5,00	2,35	
1569	2144,00	2173,00	1008,94	-610,82	12,00	5,65	
1570	2436,00	2174,00	1146,35	-611,29	8,00	3,76	
1571	2359,00	2178,00	1110,12	-613,18	38,00	17,88	
1572	2053,00	2179,00	966,12	-613,65	5,00	2,35	
1573	2163,00	2182,00	1017,88	-615,06	5,00	2,35	
1574	2081,00	2190,00	979,29	-618,82	7,00	3,29	
1575	2065,00	2192,00	971,76	-619,76	7,00	3,29	
1576	2453,00	2193,00	1154,35	-620,24	12,00	5,65	
1577	2063,00	2199,00	970,82	-623,06	7,00	3,29	
1578	2107,00	2204,00	991,53	-625,41	9,00	4,24	
1579	2077,00	2211,00	977,41	-628,71	7,00	3,29	
1580	2389,00	2211,00	1124,24	-628,71	19,00	8,94	
1581	2111,00	2213,00	993,41	-629,65	8,00	3,76	
1582	2147,00	2212,00	1010,35	-629,18	10,00	4,71	
1583	2391,00	2212,00	1125,18	-629,18	19,00	8,94	
1584	2398,00	2215,00	1128,47	-630,59	20,00	9,41	
1585	2422,00	2215,00	1139,76	-630,59	17,00	8,00	
1586	2184,00	2227,00	1027,76	-636,24	6,00	2,82	
1587	2100,00	2227,00	988,24	-636,24	5,00	2,35	
1588	2157,00	2232,00	1015,06	-638,59	7,00	3,29	
1589	2443,00	2232,00	1149,65	-638,59	12,00	5,65	
1590	2465,00	2232,00	1160,00	-638,59	6,00	2,82	
1591	2222,00	2233,00	1045,65	-639,06	5,00	2,35	
1592	2386,00	2247,00	1122,82	-645,65	15,00	7,06	
1593	2383,00	2252,00	1121,41	-648,00	15,00	7,06	
1594	2171,00	2253,00	1021,65	-648,47	8,00	3,76	
1595	2416,00	2263,00	1136,94	-653,18	5,00	2,35	
1596	2453,00	2262,00	1154,35	-652,71	5,00	2,35	
1597	2478,00	2263,00	1166,12	-653,18	5,00	2,35	
1598	2402,00	2266,00	1130,35	-654,59	5,00	2,35	
1599	2423,00	2268,00	1140,24	-655,53	5,00	2,35	
1600	2475,00	2270,00	1164,71	-656,47	6,00	2,82	
1601	2335,00	2271,00	1098,82	-656,94	6,00	2,82	
1602	2358,00	2273,00	1109,65	-657,88	6,00	2,82	
1603	2183,00	2275,00	1027,29	-658,82	7,00	3,29	
1604	2232,00	2275,00	1050,35	-658,82	23,00	10,82	
1605	2224,00	2278,00	1046,59	-660,24	22,00	10,35	
1606	2219,00	2280,00	1044,24	-661,18	23,00	10,82	
1607	2328,00	2280,00	1095,53	-661,18	8,00	3,76	
1608	2482,00	2283,00	1168,00	-662,59	5,00	2,35	
1609	2452,00	2283,00	1153,88	-662,59	5,00	2,35	
1610	2441,00	2288,00	1148,71	-664,94	5,00	2,35	
1611	2476,00	2293,00	1165,18	-667,29	5,00	2,35	
1612	2452,00	2294,00	1153,88	-667,76	5,00	2,35	
1613	2399,00	2295,00	1128,94	-668,24	9,00	4,24	
1614	2386,00	2296,00	1122,82	-668,71	8,00	3,76	
1615	2314,00	2299,00	1088,94	-670,12	6,00	2,82	
1616	2486,00	2302,00	1169,88	-671,53	5,00	2,35	
1617	2445,00	2301,00	1150,59	-671,06	5,00	2,35	
1618	2334,00	2306,00	1098,35	-673,41	12,00	5,65	
1619	2293,00	2307,00	1079,06	-673,88	9,00	4,24	
1620	2474,00	2312,00	1164,24	-676,24	5,00	2,35	
1621	2450,00	2316,00	1152,94	-678,12	6,00	2,82	
1622	2331,00	2317,00	1096,94	-678,59	10,00	4,71	
1623	2460,00	2317,00	1157,65	-678,59	5,00	2,35	
1624	2481,00	2319,00	1167,53	-679,53	5,00	2,35	
1625	2190,00	2324,00	1030,59	-681,88	8,00	3,76	
1626	2174,00	2324,00	1023,06	-681,88	5,00	2,35	
1627	2223,00	2328,00	1046,12	-683,76	14,00	6,59	
1628	2276,00	2328,00	1071,06	-683,76	10,00	4,71	
1629	2351,00	2330,00	1106,35	-684,71	12,00	5,65	
1630	2384,00	2328,00	1121,88	-683,76	5,00	2,35	
1631	2255,00	2329,00	1061,18	-684,24	5,00	2,35	
1632	2449,00	2330,00	1152,47	-684,71	5,00	2,35	
1633	2247,00	2331,00	1057,41	-685,18	5,00	2,35	
1634	2413,00	2340,00	1135,53	-689,41	17,00	8,00	
1635	2473,00	2342,00	1163,76	-690,35	7,00	3,29	
1636	2185,00	2340,00	1028,24	-689,41	8,00	3,76	
1637	2307,00	2341,00	1085,65	-689,88	5,00	2,35	
1638	2379,00	2342,00	1119,53	-690,35	6,00	2,82	
1639	2315,00	2345,00	1089,41	-691,76	5,00	2,35	
1640	2172,00	2351,00	1022,12	-694,59	15,00	7,06	
1641	2345,00	2355,00	1103,53	-696,47	10,00	4,71	
1642	2452,00	2355,00	1153,88	-696,47	11,00	5,18	
1643	2257,00	2360,00	1062,12	-698,82	5,00	2,35	
1644	2803,00	2361,00	1319,06	-699,29	10,00	4,71	
1645	2503,00	2364,00	1177,88	-700,71	6,00	2,82	
1646	2332,00	2368,00	1097,41	-702,59	6,00	2,82	
1647	2399,00	2370,00	1128,94	-703,53	19,00	8,94	
1648	2296,00	2374,00	1080,47	-705,41	16,00	7,53	
1649	2398,00	2372,00	1128,47	-704,47	19,00	8,94	
1650	2156,00	2373,00	1014,59	-704,94	6,00	2,82	
1651	2484,00	2375,00	1168,94	-705,88	6,00	2,82	
1652	2294,00	2379,00	1079,53	-707,76	16,00	7,53	
1653	2218,00	2386,00	1043,76	-711,06	11,00	5,18	
1654	2433,00	2384,00	1144,94	-710,12	5,00	2,35	
1655	2235,00	2387,00	1051,76	-711,53	8,00	3,76	
1656	2382,00	2391,00	1120,94	-713,41	26,00	12,24	
1657	2489,00	2394,00	1171,29	-714,82	8,00	3,76	
1658	2337,00	2395,00	1099,76	-715,29	5,00	2,35	
1659	2410,00	2395,00	1134,12	-715,29	17,00	8,00	
1660	2447,00	2396,00	1151,53	-715,76	10,00	4,71	
1661	2463,00	2396,00	1159,06	-715,76	6,00	2,82	
1662	2248,00	2398,00	1057,88	-716,71	10,00	4,71	
1663	2445,00	2397,00	1150,59	-716,24	10,00	4,71	
1664	2438,00	2399,00	1147,29	-717,18	11,00	5,18	
1665	2309,00	2401,00	1086,59	-718,12	10,00	4,71	
1666	2204,00	2406,00	1037,18	-720,47	7,00	3,29	
1667	2314,00	2406,00	1088,94	-720,47	10,00	4,71	
1668	2325,00	2424,00	1094,12	-728,94	6,00	2,82	
1669	3125,00	2525,00	1470,59	-776,47	7,00	3,29	
1670	3112,00	2555,00	1464,47	-790,59	16,00	7,53	
1671	3080,00	2562,00	1449,41	-793,88	5,00	2,35	
1672	3035,00	2678,00	1428,24	-848,47	8,00	3,76	

