Создан как новый массив данных;Образец 012 полученный BalashovM Дата вторник, ноября 16 2021
1214,00;0,0547
1213,00;0,0547
1212,00;0,0547
1211,00;0,0547
1210,00;0,0546
1209,00;0,0546
1208,00;0,0545
1207,00;0,0545
1206,00;0,0545
1205,00;0,0545
1204,00;0,0545
1203,00;0,0545
1202,00;0,0544
1201,00;0,0544
1200,00;0,0544
1199,00;0,0544
1198,00;0,0544
1197,00;0,0543
1196,00;0,0543
1195,00;0,0543
1194,00;0,0543
1193,00;0,0543
1192,00;0,0543
1191,00;0,0543
1190,00;0,0543
1189,00;0,0542
1188,00;0,0542
1187,00;0,0542
1186,00;0,0541
1185,00;0,0541
1184,00;0,0541
1183,00;0,0541
1182,00;0,0541
1181,00;0,0541
1180,00;0,0541
1179,00;0,0541
1178,00;0,0541
1177,00;0,0541
1176,00;0,0541
1175,00;0,0541
1174,00;0,0541
1173,00;0,0541
1172,00;0,0541
1171,00;0,0541
1170,00;0,0541
1169,00;0,0541
1168,00;0,0541
1167,00;0,0541
1166,00;0,0541
1165,00;0,0541
1164,00;0,0541
1163,00;0,0541
1162,00;0,0540
1161,00;0,0540
1160,00;0,0540
1159,00;0,0540
1158,00;0,0540
1157,00;0,0540
1156,00;0,0540
1155,00;0,0540
1154,00;0,0540
1153,00;0,0540
1152,00;0,0539
1151,00;0,0539
1150,00;0,0539
1149,00;0,0539
1148,00;0,0539
1147,00;0,0539
1146,00;0,0539
1145,00;0,0539
1144,00;0,0539
1143,00;0,0539
1142,00;0,0538
1141,00;0,0538
1140,00;0,0538
1139,00;0,0538
1138,00;0,0538
1137,00;0,0537
1136,00;0,0537
1135,00;0,0537
1134,00;0,0537
1133,00;0,0537
1132,00;0,0537
1131,00;0,0538
1130,00;0,0538
1129,00;0,0538
1128,00;0,0538
1127,00;0,0538
1126,00;0,0537
1125,00;0,0537
1124,00;0,0537
1123,00;0,0537
1122,00;0,0537
1121,00;0,0537
1120,00;0,0537
1119,00;0,0537
1118,00;0,0537
1117,00;0,0537
1116,00;0,0537
1115,00;0,0537
1114,00;0,0537
1113,00;0,0537
1112,00;0,0537
1111,00;0,0537
1110,00;0,0537
1109,00;0,0537
1108,00;0,0538
1107,00;0,0538
1106,00;0,0538
1105,00;0,0537
1104,00;0,0537
1103,00;0,0537
1102,00;0,0537
1101,00;0,0537
1100,00;0,0537
1099,00;0,0537
1098,00;0,0537
1097,00;0,0537
1096,00;0,0537
1095,00;0,0536
1094,00;0,0536
1093,00;0,0536
1092,00;0,0536
1091,00;0,0536
1090,00;0,0536
1089,00;0,0536
1088,00;0,0536
1087,00;0,0536
1086,00;0,0536
1085,00;0,0536
1084,00;0,0536
1083,00;0,0536
1082,00;0,0536
1081,00;0,0536
1080,00;0,0536
1079,00;0,0536
1078,00;0,0536
1077,00;0,0536
1076,00;0,0536
1075,00;0,0536
1074,00;0,0536
1073,00;0,0535
1072,00;0,0535
1071,00;0,0535
1070,00;0,0535
1069,00;0,0535
1068,00;0,0535
1067,00;0,0535
1066,00;0,0535
1065,00;0,0534
1064,00;0,0533
1063,00;0,0533
1062,00;0,0533
1061,00;0,0533
1060,00;0,0533
1059,00;0,0533
1058,00;0,0533
1057,00;0,0533
1056,00;0,0533
1055,00;0,0532
1054,00;0,0532
1053,00;0,0532
1052,00;0,0532
1051,00;0,0532
1050,00;0,0532
1049,00;0,0531
1048,00;0,0531
1047,00;0,0530
1046,00;0,0529
1045,00;0,0528
1044,00;0,0528
1043,00;0,0528
1042,00;0,0527
1041,00;0,0527
1040,00;0,0526
1039,00;0,0525
1038,00;0,0524
1037,00;0,0523
1036,00;0,0522
1035,00;0,0522
1034,00;0,0521
1033,00;0,0520
1032,00;0,0520
1031,00;0,0519
1030,00;0,0519
1029,00;0,0519
1028,00;0,0519
1027,00;0,0518
1026,00;0,0517
1025,00;0,0516
1024,00;0,0515
1023,00;0,0514
1022,00;0,0513
1021,00;0,0512
1020,00;0,0511
1019,00;0,0511
1018,00;0,0511
1017,00;0,0510
1016,00;0,0510
1015,00;0,0509
1014,00;0,0508
1013,00;0,0507
1012,00;0,0506
1011,00;0,0505
1010,00;0,0504
1009,00;0,0503
1008,00;0,0502
1007,00;0,0501
1006,00;0,0501
1005,00;0,0500
1004,00;0,0500
1003,00;0,0499
1002,00;0,0499
1001,00;0,0498
1000,00;0,0498
999,00;0,0497
998,00;0,0496
997,00;0,0495
996,00;0,0495
995,00;0,0494
994,00;0,0493
993,00;0,0493
992,00;0,0492
991,00;0,0491
990,00;0,0490
989,00;0,0490
988,00;0,0489
987,00;0,0489
986,00;0,0488
985,00;0,0487
984,00;0,0487
983,00;0,0486
982,00;0,0486
981,00;0,0485
980,00;0,0485
979,00;0,0484
978,00;0,0484
977,00;0,0483
976,00;0,0482
975,00;0,0481
974,00;0,0481
973,00;0,0480
972,00;0,0479
971,00;0,0479
970,00;0,0478
969,00;0,0477
968,00;0,0477
967,00;0,0476
966,00;0,0476
965,00;0,0475
964,00;0,0475
963,00;0,0474
962,00;0,0473
961,00;0,0473
960,00;0,0472
959,00;0,0471
958,00;0,0470
957,00;0,0470
956,00;0,0469
955,00;0,0468
954,00;0,0467
953,00;0,0467
952,00;0,0466
951,00;0,0465
950,00;0,0464
949,00;0,0464
948,00;0,0463
947,00;0,0462
946,00;0,0462
945,00;0,0461
944,00;0,0460
943,00;0,0459
942,00;0,0459
941,00;0,0458
940,00;0,0457
939,00;0,0456
938,00;0,0456
937,00;0,0455
936,00;0,0454
935,00;0,0453
934,00;0,0453
933,00;0,0452
932,00;0,0451
931,00;0,0451
930,00;0,0450
929,00;0,0450
928,00;0,0449
927,00;0,0448
926,00;0,0447
925,00;0,0446
924,00;0,0446
923,00;0,0445
922,00;0,0444
921,00;0,0443
920,00;0,0443
919,00;0,0442
918,00;0,0441
917,00;0,0441
916,00;0,0440
915,00;0,0440
914,00;0,0439
913,00;0,0439
912,00;0,0438
911,00;0,0438
910,00;0,0437
909,00;0,0436
908,00;0,0435
907,00;0,0434
906,00;0,0433
905,00;0,0432
904,00;0,0432
903,00;0,0431
902,00;0,0431
901,00;0,0431
900,00;0,0431
899,00;0,0431
898,00;0,0430
897,00;0,0429
896,00;0,0429
895,00;0,0428
894,00;0,0428
893,00;0,0427
892,00;0,0426
891,00;0,0425
890,00;0,0424
889,00;0,0423
888,00;0,0422
887,00;0,0421
886,00;0,0420
885,00;0,0420
884,00;0,0419
883,00;0,0419
882,00;0,0418
881,00;0,0417
880,00;0,0416
879,00;0,0415
878,00;0,0414
877,00;0,0413
876,00;0,0413
875,00;0,0412
874,00;0,0411
873,00;0,0410
872,00;0,0409
871,00;0,0408
870,00;0,0407
869,00;0,0406
868,00;0,0405
867,00;0,0403
866,00;0,0402
865,00;0,0401
864,00;0,0400
863,00;0,0399
862,00;0,0397
861,00;0,0396
860,00;0,0395
859,00;0,0394
858,00;0,0393
857,00;0,0392
856,00;0,0391
855,00;0,0391
854,00;0,0390
853,00;0,0389
852,00;0,0387
851,00;0,0386
850,00;0,0384
849,00;0,0384
848,00;0,0383
847,00;0,0382
846,00;0,0381
845,00;0,0380
844,00;0,0379
843,00;0,0378
842,00;0,0377
841,00;0,0376
840,00;0,0375
839,00;0,0374
838,00;0,0374
837,00;0,0373
836,00;0,0372
835,00;0,0371
834,00;0,0370
833,00;0,0369
832,00;0,0368
831,00;0,0366
830,00;0,0365
829,00;0,0364
828,00;0,0363
827,00;0,0362
826,00;0,0361
825,00;0,0359
824,00;0,0358
823,00;0,0357
822,00;0,0357
821,00;0,0356
820,00;0,0356
819,00;0,0355
818,00;0,0354
817,00;0,0353
816,00;0,0352
815,00;0,0351
814,00;0,0350
813,00;0,0349
812,00;0,0348
811,00;0,0347
810,00;0,0346
809,00;0,0345
808,00;0,0344
807,00;0,0343
806,00;0,0342
805,00;0,0341
804,00;0,0340
803,00;0,0339
802,00;0,0338
801,00;0,0337
800,00;0,0336
799,00;0,0335
798,00;0,0335
797,00;0,0334
796,00;0,0334
795,00;0,0334
794,00;0,0333
793,00;0,0331
792,00;0,0329
791,00;0,0328
790,00;0,0327
789,00;0,0326
788,00;0,0326
787,00;0,0326
786,00;0,0327
785,00;0,0328
784,00;0,0328
783,00;0,0328
782,00;0,0328
781,00;0,0327
780,00;0,0326
779,00;0,0325
778,00;0,0324
777,00;0,0323
776,00;0,0324
775,00;0,0324
774,00;0,0324
773,00;0,0324
772,00;0,0323
771,00;0,0323
770,00;0,0323
769,00;0,0323
768,00;0,0324
767,00;0,0324
766,00;0,0324
765,00;0,0323
764,00;0,0323
763,00;0,0323
762,00;0,0322
761,00;0,0322
760,00;0,0321
759,00;0,0322
758,00;0,0322
757,00;0,0323
756,00;0,0323
755,00;0,0323
754,00;0,0322
753,00;0,0321
752,00;0,0320
751,00;0,0319
750,00;0,0318
749,00;0,0318
748,00;0,0319
747,00;0,0319
746,00;0,0319
745,00;0,0318
744,00;0,0318
743,00;0,0318
742,00;0,0320
741,00;0,0323
740,00;0,0326
739,00;0,0329
738,00;0,0332
737,00;0,0335
736,00;0,0338
735,00;0,0341
734,00;0,0345
733,00;0,0349
732,00;0,0353
731,00;0,0357
730,00;0,0360
729,00;0,0362
728,00;0,0361
727,00;0,0360
726,00;0,0358
725,00;0,0356
724,00;0,0354
723,00;0,0353
722,00;0,0353
721,00;0,0351
720,00;0,0349
719,00;0,0346
718,00;0,0343
717,00;0,0341
716,00;0,0341
715,00;0,0341
714,00;0,0341
713,00;0,0342
712,00;0,0344
711,00;0,0346
710,00;0,0349
709,00;0,0350
708,00;0,0352
707,00;0,0352
706,00;0,0354
705,00;0,0357
704,00;0,0361
703,00;0,0365
702,00;0,0370
701,00;0,0375
700,00;0,0380
699,00;0,0386
698,00;0,0391
697,00;0,0396
696,00;0,0401
695,00;0,0404
694,00;0,0407
693,00;0,0408
692,00;0,0409
691,00;0,0408
690,00;0,0407
689,00;0,0406
688,00;0,0404
687,00;0,0401
686,00;0,0397
685,00;0,0392
684,00;0,0387
683,00;0,0380
682,00;0,0373
681,00;0,0367
680,00;0,0361
679,00;0,0355
678,00;0,0349
677,00;0,0344
676,00;0,0339
675,00;0,0337
674,00;0,0335
673,00;0,0333
672,00;0,0330
671,00;0,0327
670,00;0,0324
669,00;0,0323
668,00;0,0323
667,00;0,0322
666,00;0,0320
665,00;0,0317
664,00;0,0314
663,00;0,0312
662,00;0,0309
661,00;0,0306
660,00;0,0305
659,00;0,0304
658,00;0,0303
657,00;0,0304
656,00;0,0305
655,00;0,0306
654,00;0,0308
653,00;0,0310
652,00;0,0312
651,00;0,0315
650,00;0,0318
649,00;0,0320
648,00;0,0324
647,00;0,0328
646,00;0,0334
645,00;0,0339
644,00;0,0345
643,00;0,0352
642,00;0,0358
641,00;0,0365
640,00;0,0371
639,00;0,0377
638,00;0,0382
637,00;0,0388
636,00;0,0393
635,00;0,0398
634,00;0,0401
633,00;0,0403
632,00;0,0404
631,00;0,0401
630,00;0,0397
629,00;0,0391
628,00;0,0386
627,00;0,0382
626,00;0,0379
625,00;0,0376
624,00;0,0374
623,00;0,0371
622,00;0,0367
621,00;0,0363
620,00;0,0359
619,00;0,0355
618,00;0,0351
617,00;0,0348
616,00;0,0346
615,00;0,0344
614,00;0,0343
613,00;0,0342
612,00;0,0342
611,00;0,0339
610,00;0,0335
609,00;0,0333
608,00;0,0333
607,00;0,0333
606,00;0,0333
605,00;0,0332
604,00;0,0331
603,00;0,0332
602,00;0,0332
601,00;0,0332
600,00;0,0332
599,00;0,0332
598,00;0,0332
597,00;0,0332
596,00;0,0333
595,00;0,0333
594,00;0,0332
593,00;0,0333
592,00;0,0334
591,00;0,0337
590,00;0,0341
589,00;0,0344
588,00;0,0347
587,00;0,0350
586,00;0,0354
585,00;0,0357
584,00;0,0359
583,00;0,0360
582,00;0,0360
581,00;0,0360
580,00;0,0359
579,00;0,0357
578,00;0,0355
577,00;0,0355
576,00;0,0355
575,00;0,0354
574,00;0,0350
573,00;0,0347
572,00;0,0346
571,00;0,0347
570,00;0,0349
569,00;0,0352
568,00;0,0356
567,00;0,0358
566,00;0,0359
565,00;0,0361
564,00;0,0365
563,00;0,0370
562,00;0,0375
561,00;0,0382
560,00;0,0390
559,00;0,0397
558,00;0,0402
557,00;0,0405
556,00;0,0407
555,00;0,0408
554,00;0,0411
553,00;0,0416
552,00;0,0421
551,00;0,0424
550,00;0,0423
549,00;0,0421
548,00;0,0418
547,00;0,0415
546,00;0,0412
545,00;0,0410
544,00;0,0409
543,00;0,0407
542,00;0,0404
541,00;0,0399
540,00;0,0394
539,00;0,0387
538,00;0,0379
537,00;0,0371
536,00;0,0364
535,00;0,0355
534,00;0,0344
533,00;0,0333
532,00;0,0323
531,00;0,0314
530,00;0,0305
529,00;0,0296
528,00;0,0286
527,00;0,0274
526,00;0,0261
525,00;0,0247
524,00;0,0236
523,00;0,0226
522,00;0,0215
521,00;0,0202
520,00;0,0189
519,00;0,0175
518,00;0,0161
517,00;0,0149
516,00;0,0137
515,00;0,0122
514,00;0,0107
513,00;0,0093
512,00;0,0081
511,00;0,0068
510,00;0,0054
509,00;0,0040
508,00;0,0025
507,00;0,0009
506,00;-0,0006
505,00;-0,0019
504,00;-0,0030
503,00;-0,0040
502,00;-0,0051
501,00;-0,0062
500,00;-0,0076
